frame,cx,cy,x,y,w,h,conf
0,170.5,204.0,161.0,193.0,19.0,22.0,0.752
1,170.5,204.0,161.0,193.0,19.0,22.0,0.757
2,171.5,203.5,162.0,193.0,19.0,21.0,0.752
3,171.0,204.0,161.0,193.0,20.0,22.0,0.77
4,171.0,204.0,161.0,193.0,20.0,22.0,0.766
5,171.0,204.0,161.0,193.0,20.0,22.0,0.778
6,171.5,204.0,161.0,193.0,21.0,22.0,0.774
7,171.5,204.0,161.0,193.0,21.0,22.0,0.767
8,171.5,204.5,161.0,193.0,21.0,23.0,0.776
9,171.5,204.5,161.0,193.0,21.0,23.0,0.768
10,171.5,204.5,162.0,193.0,19.0,23.0,0.785
11,171.0,204.5,161.0,193.0,20.0,23.0,0.787
12,171.5,204.5,162.0,193.0,19.0,23.0,0.802
13,171.5,204.5,162.0,193.0,19.0,23.0,0.801
14,171.5,204.5,162.0,193.0,19.0,23.0,0.805
15,171.5,204.5,162.0,193.0,19.0,23.0,0.81
16,171.5,204.5,162.0,193.0,19.0,23.0,0.811
17,171.5,204.5,162.0,193.0,19.0,23.0,0.808
18,171.5,204.5,162.0,193.0,19.0,23.0,0.806
19,171.5,204.5,162.0,193.0,19.0,23.0,0.805
20,171.0,204.5,161.0,193.0,20.0,23.0,0.81
21,171.0,204.5,161.0,193.0,20.0,23.0,0.812
22,171.0,204.5,161.0,193.0,20.0,23.0,0.806
23,171.0,204.5,161.0,193.0,20.0,23.0,0.806
24,171.0,204.5,161.0,193.0,20.0,23.0,0.832
25,171.0,204.5,161.0,193.0,20.0,23.0,0.835
26,171.0,204.5,161.0,193.0,20.0,23.0,0.831
27,171.0,204.5,161.0,193.0,20.0,23.0,0.821
28,171.0,204.5,161.0,193.0,20.0,23.0,0.816
29,171.0,204.5,161.0,193.0,20.0,23.0,0.818
30,171.0,204.5,161.0,193.0,20.0,23.0,0.806
31,171.0,204.5,161.0,193.0,20.0,23.0,0.801
32,171.0,204.5,161.0,193.0,20.0,23.0,0.807
33,171.0,204.5,161.0,193.0,20.0,23.0,0.805
34,171.0,204.5,161.0,193.0,20.0,23.0,0.805
35,171.0,204.5,161.0,193.0,20.0,23.0,0.801
36,171.5,204.5,161.0,193.0,21.0,23.0,0.774
37,171.5,204.5,161.0,193.0,21.0,23.0,0.778
38,171.5,204.5,161.0,193.0,21.0,23.0,0.78
39,171.5,204.5,162.0,193.0,19.0,23.0,0.783
40,171.5,204.5,162.0,193.0,19.0,23.0,0.779
41,171.5,204.5,162.0,193.0,19.0,23.0,0.78
42,171.5,204.5,162.0,193.0,19.0,23.0,0.784
43,171.5,204.5,162.0,193.0,19.0,23.0,0.784
44,171.0,204.5,161.0,193.0,20.0,23.0,0.781
45,171.0,204.5,161.0,193.0,20.0,23.0,0.783
46,171.0,204.5,161.0,193.0,20.0,23.0,0.78
47,171.0,204.5,161.0,193.0,20.0,23.0,0.779
48,171.5,204.0,162.0,193.0,19.0,22.0,0.804
49,171.5,204.0,162.0,193.0,19.0,22.0,0.805
50,172.0,204.0,162.0,193.0,20.0,22.0,0.8
51,172.0,204.0,162.0,193.0,20.0,22.0,0.8
52,172.0,204.0,162.0,193.0,20.0,22.0,0.802
53,171.5,204.0,162.0,193.0,19.0,22.0,0.803
54,172.0,204.0,162.0,193.0,20.0,22.0,0.8
55,171.5,204.0,162.0,193.0,19.0,22.0,0.801
56,172.0,204.0,162.0,193.0,20.0,22.0,0.8
57,172.0,204.0,162.0,193.0,20.0,22.0,0.792
58,172.0,204.0,162.0,193.0,20.0,22.0,0.793
59,172.0,204.0,162.0,193.0,20.0,22.0,0.793
60,172.0,204.0,162.0,193.0,20.0,22.0,0.799
61,172.0,204.0,162.0,193.0,20.0,22.0,0.798
62,172.0,204.0,162.0,193.0,20.0,22.0,0.797
63,172.0,204.0,162.0,193.0,20.0,22.0,0.797
64,172.0,204.0,162.0,193.0,20.0,22.0,0.797
65,172.0,204.0,162.0,193.0,20.0,22.0,0.797
66,172.0,204.0,162.0,193.0,20.0,22.0,0.798
67,172.0,204.0,162.0,193.0,20.0,22.0,0.799
68,172.0,204.0,162.0,193.0,20.0,22.0,0.799
69,172.0,204.0,162.0,193.0,20.0,22.0,0.799
70,172.0,204.0,162.0,193.0,20.0,22.0,0.798
71,172.0,204.0,162.0,193.0,20.0,22.0,0.798
72,172.0,204.0,162.0,193.0,20.0,22.0,0.797
73,172.0,204.0,162.0,193.0,20.0,22.0,0.799
74,172.0,204.0,162.0,193.0,20.0,22.0,0.799
75,172.0,204.0,162.0,193.0,20.0,22.0,0.8
76,172.0,204.0,162.0,193.0,20.0,22.0,0.8
77,172.0,204.0,162.0,193.0,20.0,22.0,0.8
78,172.0,204.0,162.0,193.0,20.0,22.0,0.8
79,172.0,204.0,162.0,193.0,20.0,22.0,0.8
80,172.0,204.0,162.0,193.0,20.0,22.0,0.8
81,172.0,204.0,162.0,193.0,20.0,22.0,0.799
82,172.0,204.0,162.0,193.0,20.0,22.0,0.798
83,172.0,204.0,162.0,193.0,20.0,22.0,0.798
84,171.5,204.0,161.0,193.0,21.0,22.0,0.799
85,171.5,204.0,161.0,193.0,21.0,22.0,0.797
86,171.5,204.0,161.0,193.0,21.0,22.0,0.8
87,171.5,204.0,161.0,193.0,21.0,22.0,0.798
88,171.5,204.0,161.0,193.0,21.0,22.0,0.802
89,171.5,204.0,161.0,193.0,21.0,22.0,0.802
90,171.5,204.0,161.0,193.0,21.0,22.0,0.811
91,172.0,204.0,162.0,193.0,20.0,22.0,0.815
92,171.5,204.0,161.0,193.0,21.0,22.0,0.814
93,172.0,204.0,162.0,193.0,20.0,22.0,0.814
94,172.0,204.0,162.0,193.0,20.0,22.0,0.815
95,171.5,204.0,161.0,193.0,21.0,22.0,0.816
96,171.5,204.0,162.0,193.0,19.0,22.0,0.812
97,171.5,204.0,162.0,193.0,19.0,22.0,0.812
98,171.5,204.5,162.0,193.0,19.0,23.0,0.816
99,171.5,204.5,162.0,193.0,19.0,23.0,0.816
100,171.5,204.5,162.0,193.0,19.0,23.0,0.816
101,171.5,204.0,162.0,193.0,19.0,22.0,0.817
102,171.5,204.5,162.0,193.0,19.0,23.0,0.817
103,171.5,204.0,162.0,193.0,19.0,22.0,0.815
104,172.0,204.0,162.0,193.0,20.0,22.0,0.819
105,172.0,204.0,162.0,193.0,20.0,22.0,0.82
106,172.0,204.0,162.0,193.0,20.0,22.0,0.821
107,172.0,204.0,162.0,193.0,20.0,22.0,0.821
108,171.5,204.0,162.0,193.0,19.0,22.0,0.825
109,171.5,204.0,162.0,193.0,19.0,22.0,0.827
110,171.5,204.0,162.0,193.0,19.0,22.0,0.827
111,171.5,204.0,162.0,193.0,19.0,22.0,0.827
112,171.5,204.0,162.0,193.0,19.0,22.0,0.827
113,171.5,204.0,162.0,193.0,19.0,22.0,0.827
114,171.5,204.0,162.0,193.0,19.0,22.0,0.827
115,171.5,204.0,162.0,193.0,19.0,22.0,0.826
116,171.5,204.0,162.0,193.0,19.0,22.0,0.824
117,171.5,204.0,162.0,193.0,19.0,22.0,0.822
118,171.5,204.0,162.0,193.0,19.0,22.0,0.822
119,171.5,204.0,162.0,193.0,19.0,22.0,0.821
120,171.5,204.0,162.0,193.0,19.0,22.0,0.819
121,171.5,204.0,162.0,193.0,19.0,22.0,0.819
122,171.5,204.0,162.0,193.0,19.0,22.0,0.817
123,171.5,204.0,162.0,193.0,19.0,22.0,0.817
124,171.5,204.0,162.0,193.0,19.0,22.0,0.818
125,171.5,204.0,162.0,193.0,19.0,22.0,0.818
126,171.5,204.0,162.0,193.0,19.0,22.0,0.817
127,171.5,204.0,162.0,193.0,19.0,22.0,0.817
128,171.5,204.0,162.0,193.0,19.0,22.0,0.818
129,171.5,204.0,162.0,193.0,19.0,22.0,0.818
130,171.5,204.0,162.0,193.0,19.0,22.0,0.818
131,171.5,204.0,162.0,193.0,19.0,22.0,0.816
132,171.5,204.0,162.0,193.0,19.0,22.0,0.815
133,171.5,204.0,162.0,193.0,19.0,22.0,0.812
134,171.5,204.0,162.0,193.0,19.0,22.0,0.815
135,171.5,204.0,162.0,193.0,19.0,22.0,0.814
136,171.5,204.0,162.0,193.0,19.0,22.0,0.813
137,171.5,204.0,162.0,193.0,19.0,22.0,0.813
138,171.5,204.0,162.0,193.0,19.0,22.0,0.812
139,171.5,204.0,162.0,193.0,19.0,22.0,0.811
140,171.5,204.0,162.0,193.0,19.0,22.0,0.814
141,171.5,204.0,162.0,193.0,19.0,22.0,0.814
142,171.5,204.0,162.0,193.0,19.0,22.0,0.816
143,171.5,204.0,162.0,193.0,19.0,22.0,0.815
144,171.5,204.0,162.0,193.0,19.0,22.0,0.815
145,171.5,204.0,162.0,193.0,19.0,22.0,0.816
146,171.5,204.0,162.0,193.0,19.0,22.0,0.814
147,171.5,204.0,162.0,193.0,19.0,22.0,0.808
148,171.5,204.0,162.0,193.0,19.0,22.0,0.811
149,171.5,204.0,162.0,193.0,19.0,22.0,0.814
150,171.5,204.0,162.0,193.0,19.0,22.0,0.811
151,171.5,204.0,162.0,193.0,19.0,22.0,0.807
152,171.5,204.0,162.0,193.0,19.0,22.0,0.804
153,171.5,204.0,162.0,193.0,19.0,22.0,0.805
154,171.5,204.0,162.0,193.0,19.0,22.0,0.787
155,171.5,204.0,162.0,193.0,19.0,22.0,0.792
156,171.0,204.0,161.0,193.0,20.0,22.0,0.781
157,171.0,204.0,161.0,193.0,20.0,22.0,0.784
158,171.0,204.0,161.0,193.0,20.0,22.0,0.775
159,171.0,204.5,161.0,193.0,20.0,23.0,0.773
160,171.0,204.5,161.0,193.0,20.0,23.0,0.759
161,171.0,204.5,161.0,193.0,20.0,23.0,0.731
162,171.0,204.5,161.0,193.0,20.0,23.0,0.726
163,171.0,204.5,161.0,193.0,20.0,23.0,0.702
164,171.0,203.5,161.0,192.0,20.0,23.0,0.686
165,171.0,203.5,161.0,192.0,20.0,23.0,0.501
166,,,,,,,
167,,,,,,,
168,,,,,,,
169,,,,,,,
170,,,,,,,
171,,,,,,,
172,,,,,,,
173,,,,,,,
174,,,,,,,
175,,,,,,,
176,,,,,,,
177,,,,,,,
178,,,,,,,
179,,,,,,,
180,,,,,,,
181,,,,,,,
182,,,,,,,
183,,,,,,,
184,,,,,,,
185,,,,,,,
186,,,,,,,
187,,,,,,,
188,,,,,,,
189,,,,,,,
190,,,,,,,
191,,,,,,,
192,,,,,,,
193,,,,,,,
194,,,,,,,
195,,,,,,,
196,,,,,,,
197,,,,,,,
198,,,,,,,
199,,,,,,,
200,,,,,,,
201,,,,,,,
202,,,,,,,
203,,,,,,,
204,,,,,,,
205,,,,,,,
206,,,,,,,
207,,,,,,,
208,,,,,,,
209,,,,,,,
210,,,,,,,
211,,,,,,,
212,,,,,,,
213,,,,,,,
214,,,,,,,
215,,,,,,,
216,,,,,,,
217,,,,,,,
218,,,,,,,
219,,,,,,,
220,,,,,,,
221,,,,,,,
222,169.5,202.0,160.0,192.0,19.0,20.0,0.512
223,170.0,203.5,160.0,193.0,20.0,21.0,0.425
224,170.5,203.0,160.0,193.0,21.0,20.0,0.512
225,171.5,203.5,161.0,193.0,21.0,21.0,0.668
226,171.5,204.0,162.0,193.0,19.0,22.0,0.716
227,171.5,204.0,162.0,193.0,19.0,22.0,0.721
228,171.5,204.5,162.0,193.0,19.0,23.0,0.767
229,171.5,204.5,162.0,194.0,19.0,21.0,0.766
230,171.5,204.5,162.0,194.0,19.0,21.0,0.761
231,171.5,204.5,162.0,194.0,19.0,21.0,0.765
232,171.0,204.5,162.0,194.0,18.0,21.0,0.754
233,171.5,204.5,162.0,194.0,19.0,21.0,0.753
234,171.5,204.0,162.0,193.0,19.0,22.0,0.761
235,171.5,204.5,162.0,194.0,19.0,21.0,0.757
236,171.5,204.5,162.0,194.0,19.0,21.0,0.747
237,171.5,204.5,162.0,194.0,19.0,21.0,0.729
238,171.5,204.5,162.0,194.0,19.0,21.0,0.755
239,171.5,204.0,162.0,193.0,19.0,22.0,0.734
240,171.0,204.5,162.0,193.0,18.0,23.0,0.739
241,171.5,204.5,162.0,193.0,19.0,23.0,0.702
242,172.0,204.0,162.0,193.0,20.0,22.0,0.667
243,171.5,204.0,162.0,193.0,19.0,22.0,0.577
244,171.5,204.0,161.0,193.0,21.0,22.0,0.503
245,171.5,204.0,161.0,193.0,21.0,22.0,0.518
246,171.0,204.5,161.0,193.0,20.0,23.0,0.607
247,171.5,205.5,162.0,193.0,19.0,25.0,0.632
248,171.5,204.0,162.0,193.0,19.0,22.0,0.666
249,171.5,204.0,162.0,193.0,19.0,22.0,0.693
250,172.0,204.0,162.0,193.0,20.0,22.0,0.721
251,171.5,204.0,162.0,193.0,19.0,22.0,0.725
252,171.5,204.0,162.0,193.0,19.0,22.0,0.785
253,171.5,204.0,162.0,193.0,19.0,22.0,0.784
254,171.5,204.0,162.0,193.0,19.0,22.0,0.791
255,171.5,204.5,162.0,193.0,19.0,23.0,0.787
256,171.5,204.5,162.0,193.0,19.0,23.0,0.789
257,171.5,204.0,162.0,193.0,19.0,22.0,0.779
258,171.5,204.5,162.0,193.0,19.0,23.0,0.782
259,171.5,204.5,162.0,193.0,19.0,23.0,0.781
260,171.5,204.0,162.0,193.0,19.0,22.0,0.777
261,171.5,204.5,162.0,193.0,19.0,23.0,0.781
262,171.5,204.5,162.0,193.0,19.0,23.0,0.783
263,171.5,204.5,162.0,193.0,19.0,23.0,0.775
264,171.5,204.5,162.0,193.0,19.0,23.0,0.793
265,171.5,204.5,162.0,193.0,19.0,23.0,0.789
266,171.5,204.5,162.0,193.0,19.0,23.0,0.792
267,171.5,204.5,162.0,193.0,19.0,23.0,0.798
268,171.5,204.5,162.0,193.0,19.0,23.0,0.797
269,171.5,204.5,162.0,193.0,19.0,23.0,0.799
270,171.0,204.0,161.0,193.0,20.0,22.0,0.788
271,171.0,204.0,161.0,193.0,20.0,22.0,0.795
272,172.0,204.0,162.0,193.0,20.0,22.0,0.793
273,172.0,204.0,162.0,193.0,20.0,22.0,0.794
274,172.0,204.0,162.0,193.0,20.0,22.0,0.794
275,171.0,204.0,161.0,193.0,20.0,22.0,0.794
276,170.5,204.0,161.0,193.0,19.0,22.0,0.777
277,171.0,204.0,161.0,193.0,20.0,22.0,0.778
278,170.5,204.0,161.0,193.0,19.0,22.0,0.783
279,170.5,204.0,161.0,193.0,19.0,22.0,0.782
280,170.5,204.0,161.0,193.0,19.0,22.0,0.784
281,170.5,204.0,161.0,193.0,19.0,22.0,0.785
282,170.5,204.0,161.0,193.0,19.0,22.0,0.787
283,170.5,204.0,161.0,193.0,19.0,22.0,0.787
284,170.5,204.0,161.0,193.0,19.0,22.0,0.784
285,170.5,204.0,161.0,193.0,19.0,22.0,0.784
286,171.0,204.0,161.0,193.0,20.0,22.0,0.786
287,171.0,204.0,161.0,193.0,20.0,22.0,0.785
288,171.0,204.0,161.0,193.0,20.0,22.0,0.764
289,171.0,204.0,161.0,193.0,20.0,22.0,0.762
290,171.0,204.0,161.0,193.0,20.0,22.0,0.763
291,171.0,204.0,161.0,193.0,20.0,22.0,0.761
292,171.0,204.0,161.0,193.0,20.0,22.0,0.76
293,171.0,204.0,161.0,193.0,20.0,22.0,0.763
294,170.5,204.0,161.0,193.0,19.0,22.0,0.756
295,171.0,204.0,161.0,193.0,20.0,22.0,0.754
296,170.5,204.0,161.0,193.0,19.0,22.0,0.753
297,170.5,204.0,161.0,193.0,19.0,22.0,0.754
298,170.5,204.0,161.0,193.0,19.0,22.0,0.759
299,170.5,204.0,161.0,193.0,19.0,22.0,0.754
300,171.5,204.0,162.0,193.0,19.0,22.0,0.805
301,171.5,204.0,162.0,193.0,19.0,22.0,0.808
302,171.5,204.0,162.0,193.0,19.0,22.0,0.81
303,171.5,204.0,162.0,193.0,19.0,22.0,0.809
304,171.5,204.0,162.0,193.0,19.0,22.0,0.81
305,171.5,204.0,162.0,193.0,19.0,22.0,0.811
306,171.5,204.0,162.0,193.0,19.0,22.0,0.811
307,171.5,204.0,162.0,193.0,19.0,22.0,0.81
308,171.5,204.0,162.0,193.0,19.0,22.0,0.808
309,171.5,204.0,162.0,193.0,19.0,22.0,0.808
310,171.5,204.0,162.0,193.0,19.0,22.0,0.809
311,171.5,204.0,162.0,193.0,19.0,22.0,0.809
312,171.5,204.0,162.0,193.0,19.0,22.0,0.815
313,171.5,204.0,162.0,193.0,19.0,22.0,0.816
314,171.5,204.0,162.0,193.0,19.0,22.0,0.816
315,171.5,204.0,162.0,193.0,19.0,22.0,0.817
316,171.5,204.0,162.0,193.0,19.0,22.0,0.818
317,171.5,204.0,162.0,193.0,19.0,22.0,0.819
318,171.5,204.0,162.0,193.0,19.0,22.0,0.818
319,171.5,204.0,162.0,193.0,19.0,22.0,0.819
320,171.5,204.0,162.0,193.0,19.0,22.0,0.822
321,171.5,204.0,162.0,193.0,19.0,22.0,0.82
322,171.5,204.0,162.0,193.0,19.0,22.0,0.819
323,171.5,204.0,162.0,193.0,19.0,22.0,0.817
324,171.5,204.0,162.0,193.0,19.0,22.0,0.808
325,171.5,204.0,162.0,193.0,19.0,22.0,0.81
326,171.5,204.0,162.0,193.0,19.0,22.0,0.813
327,171.5,204.0,162.0,193.0,19.0,22.0,0.814
328,171.5,204.0,162.0,193.0,19.0,22.0,0.819
329,171.5,204.0,162.0,193.0,19.0,22.0,0.818
330,171.5,204.0,162.0,193.0,19.0,22.0,0.823
331,171.0,204.0,161.0,193.0,20.0,22.0,0.82
332,171.5,204.0,162.0,193.0,19.0,22.0,0.819
333,171.0,204.0,161.0,193.0,20.0,22.0,0.819
334,171.0,204.0,161.0,193.0,20.0,22.0,0.819
335,171.0,204.0,161.0,193.0,20.0,22.0,0.819
336,171.0,204.0,162.0,193.0,18.0,22.0,0.795
337,171.0,204.0,162.0,193.0,18.0,22.0,0.798
338,171.0,204.5,162.0,193.0,18.0,23.0,0.793
339,171.0,204.5,162.0,193.0,18.0,23.0,0.786
340,171.0,204.5,162.0,193.0,18.0,23.0,0.787
341,171.0,204.5,162.0,193.0,18.0,23.0,0.786
342,170.5,204.5,161.0,193.0,19.0,23.0,0.782
343,171.0,204.5,162.0,193.0,18.0,23.0,0.783
344,170.5,204.5,161.0,193.0,19.0,23.0,0.785
345,170.5,204.5,161.0,193.0,19.0,23.0,0.785
346,170.5,204.5,161.0,193.0,19.0,23.0,0.811
347,170.5,204.5,161.0,193.0,19.0,23.0,0.81
348,171.5,204.0,162.0,193.0,19.0,22.0,0.815
349,171.5,204.0,162.0,193.0,19.0,22.0,0.814
350,171.5,204.0,162.0,193.0,19.0,22.0,0.815
351,171.5,204.0,162.0,193.0,19.0,22.0,0.814
352,171.5,204.0,162.0,193.0,19.0,22.0,0.817
353,171.5,204.0,162.0,193.0,19.0,22.0,0.816
354,171.5,204.0,162.0,193.0,19.0,22.0,0.815
355,171.5,204.0,162.0,193.0,19.0,22.0,0.809
356,171.5,204.0,162.0,193.0,19.0,22.0,0.81
357,171.5,204.0,162.0,193.0,19.0,22.0,0.815
358,171.5,204.0,162.0,193.0,19.0,22.0,0.801
359,171.0,203.5,161.0,192.0,20.0,23.0,0.773
360,171.0,205.5,162.0,194.0,18.0,23.0,0.718
361,170.5,204.5,161.0,193.0,19.0,23.0,0.747
362,171.0,203.5,162.0,192.0,18.0,23.0,0.789
363,171.5,204.0,162.0,192.0,19.0,24.0,0.798
364,171.0,204.5,162.0,193.0,18.0,23.0,0.809
365,171.0,204.5,162.0,193.0,18.0,23.0,0.8
366,171.0,204.5,162.0,193.0,18.0,23.0,0.816
367,171.5,204.5,162.0,193.0,19.0,23.0,0.824
368,171.5,204.5,162.0,193.0,19.0,23.0,0.821
369,171.5,204.5,162.0,193.0,19.0,23.0,0.822
370,171.5,204.5,162.0,193.0,19.0,23.0,0.826
371,171.5,204.5,162.0,193.0,19.0,23.0,0.82
372,171.0,204.5,161.0,193.0,20.0,23.0,0.813
373,171.0,204.5,161.0,193.0,20.0,23.0,0.81
374,171.5,204.5,162.0,193.0,19.0,23.0,0.807
375,171.5,204.5,162.0,193.0,19.0,23.0,0.806
376,171.5,204.5,162.0,193.0,19.0,23.0,0.81
377,171.0,204.5,161.0,193.0,20.0,23.0,0.804
378,171.0,204.5,161.0,193.0,20.0,23.0,0.808
379,171.0,204.5,161.0,193.0,20.0,23.0,0.807
380,171.0,204.5,161.0,193.0,20.0,23.0,0.804
381,171.0,204.5,161.0,193.0,20.0,23.0,0.801
382,171.0,204.5,161.0,193.0,20.0,23.0,0.798
383,171.0,204.5,161.0,193.0,20.0,23.0,0.787
384,171.0,204.5,162.0,193.0,18.0,23.0,0.788
385,171.5,204.5,162.0,193.0,19.0,23.0,0.795
386,171.5,204.5,162.0,193.0,19.0,23.0,0.811
387,171.5,204.5,162.0,193.0,19.0,23.0,0.806
388,171.5,204.5,162.0,193.0,19.0,23.0,0.815
389,171.5,204.5,162.0,193.0,19.0,23.0,0.815
390,171.5,204.0,162.0,192.0,19.0,24.0,0.828
391,171.5,204.5,162.0,193.0,19.0,23.0,0.829
392,171.5,204.5,162.0,193.0,19.0,23.0,0.827
393,171.5,205.0,162.0,193.0,19.0,24.0,0.828
394,171.5,204.5,162.0,193.0,19.0,23.0,0.829
395,171.5,204.5,162.0,193.0,19.0,23.0,0.831
396,171.5,204.5,162.0,193.0,19.0,23.0,0.822
397,171.0,205.0,162.0,193.0,18.0,24.0,0.823
398,171.5,205.0,162.0,193.0,19.0,24.0,0.82
399,171.5,204.5,162.0,193.0,19.0,23.0,0.817
400,171.5,205.0,162.0,193.0,19.0,24.0,0.819
401,171.0,205.0,162.0,193.0,18.0,24.0,0.822
402,171.5,204.5,162.0,193.0,19.0,23.0,0.817
403,171.5,204.5,162.0,193.0,19.0,23.0,0.817
404,171.5,204.5,162.0,193.0,19.0,23.0,0.819
405,171.0,204.5,162.0,193.0,18.0,23.0,0.823
406,171.0,204.5,162.0,193.0,18.0,23.0,0.82
407,171.0,205.0,162.0,193.0,18.0,24.0,0.821
408,171.5,204.5,162.0,193.0,19.0,23.0,0.822
409,171.5,204.5,162.0,193.0,19.0,23.0,0.822
410,171.5,204.5,162.0,193.0,19.0,23.0,0.822
411,171.5,204.5,162.0,193.0,19.0,23.0,0.822
412,171.5,204.5,162.0,193.0,19.0,23.0,0.824
413,171.5,204.5,162.0,193.0,19.0,23.0,0.822
414,171.5,204.5,162.0,193.0,19.0,23.0,0.826
415,171.5,204.5,162.0,193.0,19.0,23.0,0.826
416,171.5,204.5,162.0,193.0,19.0,23.0,0.825
417,171.5,204.5,162.0,193.0,19.0,23.0,0.826
418,171.5,204.5,162.0,193.0,19.0,23.0,0.825
419,171.5,204.5,162.0,193.0,19.0,23.0,0.825
420,171.5,204.0,162.0,193.0,19.0,22.0,0.813
421,171.5,204.0,162.0,193.0,19.0,22.0,0.812
422,171.5,204.0,162.0,193.0,19.0,22.0,0.813
423,171.5,204.0,162.0,193.0,19.0,22.0,0.811
424,171.5,204.0,162.0,193.0,19.0,22.0,0.814
425,171.5,204.0,162.0,193.0,19.0,22.0,0.812
426,171.5,204.0,162.0,193.0,19.0,22.0,0.811
427,171.5,204.0,162.0,193.0,19.0,22.0,0.811
428,171.5,204.0,162.0,193.0,19.0,22.0,0.811
429,171.5,204.0,162.0,193.0,19.0,22.0,0.812
430,171.5,204.0,162.0,193.0,19.0,22.0,0.809
431,171.5,204.0,162.0,193.0,19.0,22.0,0.806
432,171.5,204.0,162.0,193.0,19.0,22.0,0.812
433,171.5,204.0,162.0,193.0,19.0,22.0,0.816
434,171.5,204.0,162.0,193.0,19.0,22.0,0.816
435,171.5,204.0,162.0,193.0,19.0,22.0,0.819
436,171.5,204.0,162.0,193.0,19.0,22.0,0.817
437,171.5,204.0,162.0,193.0,19.0,22.0,0.817
438,171.5,204.0,162.0,193.0,19.0,22.0,0.818
439,171.5,204.0,162.0,193.0,19.0,22.0,0.817
440,171.5,204.0,162.0,193.0,19.0,22.0,0.816
441,171.5,204.0,162.0,193.0,19.0,22.0,0.811
442,171.5,204.0,162.0,193.0,19.0,22.0,0.813
443,171.5,204.0,162.0,193.0,19.0,22.0,0.815
444,171.5,204.0,162.0,193.0,19.0,22.0,0.827
445,171.5,204.0,162.0,193.0,19.0,22.0,0.829
446,171.5,204.0,162.0,193.0,19.0,22.0,0.83
447,171.5,204.0,162.0,193.0,19.0,22.0,0.83
448,171.5,204.0,162.0,193.0,19.0,22.0,0.83
449,171.5,204.0,162.0,193.0,19.0,22.0,0.83
450,171.5,203.5,162.0,192.0,19.0,23.0,0.833
451,171.5,203.5,162.0,192.0,19.0,23.0,0.828
452,171.5,204.0,162.0,193.0,19.0,22.0,0.829
453,171.5,203.5,162.0,192.0,19.0,23.0,0.829
454,171.5,203.5,162.0,192.0,19.0,23.0,0.829
455,171.5,203.5,162.0,192.0,19.0,23.0,0.829
456,171.5,204.5,162.0,193.0,19.0,23.0,0.834
457,171.5,204.5,162.0,193.0,19.0,23.0,0.834
458,171.5,204.5,162.0,193.0,19.0,23.0,0.834
459,171.5,204.5,162.0,193.0,19.0,23.0,0.834
460,171.5,204.5,162.0,193.0,19.0,23.0,0.835
461,171.5,204.5,162.0,193.0,19.0,23.0,0.834
462,171.5,204.5,162.0,193.0,19.0,23.0,0.834
463,172.0,204.5,162.0,193.0,20.0,23.0,0.835
464,171.5,204.5,162.0,193.0,19.0,23.0,0.832
465,172.0,204.5,162.0,193.0,20.0,23.0,0.833
466,172.0,204.5,162.0,193.0,20.0,23.0,0.833
467,172.0,204.5,162.0,193.0,20.0,23.0,0.832
468,171.5,204.5,162.0,193.0,19.0,23.0,0.84
469,171.5,204.5,162.0,193.0,19.0,23.0,0.841
470,171.5,204.5,162.0,193.0,19.0,23.0,0.84
471,172.0,204.0,162.0,193.0,20.0,22.0,0.841
472,172.0,204.0,162.0,193.0,20.0,22.0,0.84
473,172.0,204.0,162.0,193.0,20.0,22.0,0.84
474,172.0,204.0,162.0,193.0,20.0,22.0,0.839
475,172.0,204.0,162.0,193.0,20.0,22.0,0.839
476,172.0,204.0,162.0,193.0,20.0,22.0,0.838
477,172.0,204.0,162.0,193.0,20.0,22.0,0.839
478,172.0,204.5,162.0,193.0,20.0,23.0,0.838
479,172.0,204.5,162.0,193.0,20.0,23.0,0.838
480,171.5,204.0,162.0,193.0,19.0,22.0,0.822
481,171.5,204.0,162.0,193.0,19.0,22.0,0.823
482,171.5,204.0,162.0,193.0,19.0,22.0,0.822
483,171.5,204.0,162.0,193.0,19.0,22.0,0.823
484,171.5,204.0,162.0,193.0,19.0,22.0,0.823
485,171.5,204.0,162.0,193.0,19.0,22.0,0.822
486,171.5,204.0,162.0,193.0,19.0,22.0,0.821
487,171.5,204.0,162.0,193.0,19.0,22.0,0.821
488,171.5,204.0,162.0,193.0,19.0,22.0,0.822
489,171.5,204.0,162.0,193.0,19.0,22.0,0.822
490,171.5,204.0,162.0,193.0,19.0,22.0,0.82
491,171.5,204.0,162.0,193.0,19.0,22.0,0.821
492,171.5,204.0,162.0,193.0,19.0,22.0,0.831
493,171.5,204.0,162.0,193.0,19.0,22.0,0.828
494,171.5,204.0,162.0,193.0,19.0,22.0,0.828
495,171.5,204.0,162.0,193.0,19.0,22.0,0.828
496,171.5,204.0,162.0,193.0,19.0,22.0,0.828
497,171.5,204.0,162.0,193.0,19.0,22.0,0.827
498,171.5,204.0,162.0,193.0,19.0,22.0,0.825
499,171.5,204.0,162.0,193.0,19.0,22.0,0.826
500,171.5,204.0,162.0,193.0,19.0,22.0,0.826
501,171.5,204.0,162.0,193.0,19.0,22.0,0.827
502,171.5,204.0,162.0,193.0,19.0,22.0,0.828
503,171.5,204.0,162.0,193.0,19.0,22.0,0.828
504,172.0,204.0,162.0,193.0,20.0,22.0,0.824
